reportID	month	day	statefips	spend_accomodation_food	spend_arts_entertainment	spend_all	spend_general_merchandise	spend_grocery_food_store	spend_healthcare_social_assistance	spend_transportation_warehousing	spend_all_inchigh	spend_all_inclow	spend_all_incmiddle
16260	12	2	18	-0.234	-0.601	0.0107	-0.193	0.326	-0.571	-0.428	0.0639	-0.0483	-0.0247
16261	12	2	19	-0.305	-0.47	-0.0615	-0.157	0.0827	-0.198	-0.506	-0.0877	-0.0181	-0.0525
16262	12	2	20	-0.0951	0.817	-0.0186	-0.0632	0.144	-0.159	-0.472	-0.0533	-0.0294	-0.00273
16263	12	2	21	-0.257	-0.39	0.00107	-0.17	0.182	-0.128	-0.451	-0.0646	0.0759	-0.0423
16264	12	2	22	-0.104	-0.292	0.075	-0.02	0.238	0.282	-0.285	0.0816	0.0792	0.0695
16265	12	2	23	-0.245	-0.279	-0.0523	-0.112	-0.0916	0.39	-0.477	-0.0525	0.0173	-0.0535
16266	12	2	24	-0.299	-0.466	-0.0308	-0.105	0.282	-0.0265	-0.497	-0.0571	0.0502	-0.0165
16267	12	2	25	-0.258	-0.44	0.0156	-0.0261	0.21	-0.0606	-0.524	-0.0421	0.0137	0.137
16268	12	2	26	-0.351	-0.44	-0.0792	-0.112	0.0743	-0.00731	-0.521	-0.0904	-0.036	-0.0857
16269	12	2	27	-0.459	-0.746	-0.0789	-0.21	0.142	-0.113	-0.558	-0.111	-0.143	-0.0482
16270	12	2	28	-0.178	-0.409	0.00935	-0.184	0.257	-0.0894	-0.353	0.0324	0.0014	0.0511
16271	12	2	29	-0.257	-0.614	-0.0111	-0.14	0.244	0.045	-0.393	-0.194	0.0416	0.0484
16272	12	2	30	-0.338	-0.132	0.000537	0.0515	0.214	-0.24	-0.367	-0.218	0.0465	-0.0242
16273	12	2	31	-0.236	-0.439	-0.00902	-0.11	0.124	-0.0743	-0.392	-0.0175	-0.0153	-0.00332
16274	12	2	32	-0.234	-0.346	-0.039	-0.0363	0.183	-0.0513	-0.374	-0.025	-0.0661	-0.0383
16275	12	2	33	-0.276	-0.6	-0.0534	-0.124	0.214	0.23	-0.505	-0.0604	0.0896	-0.0441
16276	12	2	34	-0.273	-0.412	0.00457	-0.0044	0.218	-0.0669	-0.415	-0.0105	0.0835	0.0185
16277	12	2	35	-0.547	-0.591	-0.138	-0.232	0.179	-0.187	-0.533	-0.109	-0.19	-0.144
16278	12	2	36	-0.252	-0.532	-0.0229	-0.0577	0.213	0.0542	-0.486	-0.0394	0.00324	-0.0192
16279	12	2	37	-0.228	-0.339	-0.00686	-0.102	0.203	0.00736	-0.434	-0.0244	-0.00977	0.00426
16280	12	2	38	-0.181	-0.519	-0.0486	-0.139	0.0201	-0.114	-0.427	-0.0972	-0.0629	-0.0173
16281	12	2	39	-0.348	-0.481	-0.124	-0.197	0.158	-0.385	-0.575	-0.179	-0.119	-0.122
16282	12	2	40	-0.0748	-0.3	0.0365	-0.00108	0.111	0.0498	-0.232	0.114	0.0279	0.0326
16283	12	2	41	-0.502	-0.658	-0.0645	-0.107	0.177	0.0276	-0.518	-0.0782	-0.00428	-0.0742
16284	12	2	42	-0.284	-0.396	-0.00495	-0.0793	0.205	-0.0125	-0.416	-0.021	0.0409	-0.00387
16285	12	2	44	-0.398	-0.633	-0.0239	-0.175	0.268	-0.459	-0.57	-0.003	-0.152	0.0473
16286	12	2	45	-0.0888	-0.354	0.0554	-0.0285	0.285	0.199	-0.401	0.0118	0.094	0.0551
16287	12	2	46	-0.279	-0.493	-0.0989	0.00967	0.14	-0.0892	-0.46	-0.034	-0.241	-0.0775
16288	12	2	47	-0.149	-0.332	-0.0578	-0.133	-0.0457	0.0341	-0.409	-0.0725	-0.0286	-0.0825
16289	12	2	48	-0.181	-0.243	-0.0196	-0.0838	0.155	0.0769	-0.366	-0.00564	0.0328	-0.0497
16290	12	2	49	-0.222	-0.348	-0.0337	-0.162	0.246	-0.0418	-0.289	-0.0313	-0.112	-0.0168
16291	12	2	50	-0.456	-0.564	-0.0426	-0.339	0.238	-0.11	-0.46	0.0686	.	-0.0269
16292	12	2	51	-0.297	-0.336	-0.0273	-0.139	0.168	0.0202	-0.45	-0.0437	-0.0214	-0.00577
16293	12	2	53	-0.416	-0.445	0.0189	-0.139	0.284	0.132	-0.462	-0.00557	0.0648	0.0369
16294	12	2	54	-0.271	-0.416	-0.0205	-0.11	0.177	-0.0166	-0.401	-0.0922	-0.0313	-0.0262
16295	12	2	55	-0.366	-0.434	-0.0712	-0.11	0.161	-0.201	-0.477	-0.119	-0.0608	-0.0549
16296	12	2	56	-0.241	-0.628	0.0185	-0.104	0.317	-0.1	-0.404	0.0148	0.0515	0.0158
16297	12	3	1	-0.123	-0.229	0.0275	-0.139	0.329	0.117	-0.356	0.0598	0.0665	-0.0186
16298	12	3	2	-0.451	-0.0144	-0.0961	-0.114	0.228	-0.309	-0.561	-0.121	.	-0.0591
16299	12	3	4	-0.195	-0.263	0.0282	-0.0829	0.261	0.271	-0.401	0.0289	0.00704	0.0365
16300	12	3	5	-0.111	-0.327	0.0431	-0.0497	0.108	0.255	-0.478	-0.0864	0.0771	0.0313
16301	12	3	6	-0.382	-0.437	-0.0511	-0.156	0.21	0.24	-0.448	-0.0593	-0.0411	-0.0401
16302	12	3	8	-0.446	-0.562	-0.0725	-0.179	0.0609	-0.0572	-0.566	-0.0716	-0.075	-0.079
16303	12	3	9	-0.335	-0.391	0.0592	0.00993	0.419	0.092	-0.473	0.0478	-0.0221	0.084
16304	12	3	10	-0.379	-0.432	-0.0799	-0.103	0.28	0.0267	-0.453	-0.131	-0.174	-0.0508
16305	12	3	12	-0.157	-0.431	-0.00799	-0.105	0.317	0.0799	-0.414	-0.00919	0.00566	-0.0143
16306	12	3	13	-0.172	-0.388	0.011	-0.123	0.194	0.12	-0.437	-0.000419	0.0192	0.00601
16307	12	3	15	-0.133	-0.431	0.0796	0.122	0.231	0.000404	-0.333	-0.00565	0.625	0.203
16308	12	3	16	-0.179	-0.633	0.0301	-0.0938	0.0721	0.0996	-0.348	0.317	0.0466	0.0195
16309	12	3	17	-0.367	-0.43	-0.0483	-0.114	0.353	0.223	-0.43	-0.121	-0.0446	-0.00999
16310	12	3	18	-0.168	-0.622	0.0394	-0.187	0.457	-0.37	-0.427	0.0886	-0.02	0.00933
16311	12	3	19	-0.268	-0.491	-0.031	-0.149	0.167	0.015	-0.524	-0.0606	-0.00228	-0.0142
16312	12	3	20	-0.0621	0.659	-0.00681	-0.0936	0.166	-0.0789	-0.472	-0.0383	-0.0216	0.0101
16313	12	3	21	-0.24	-0.431	0.00586	-0.158	0.262	-0.054	-0.449	-0.0245	0.0659	-0.032
16314	12	3	22	-0.0786	-0.335	0.11	0.0182	0.315	0.309	-0.303	0.136	0.108	0.106
16315	12	3	23	-0.185	-0.282	0.0106	-0.0534	0.0615	0.547	-0.426	-0.0171	0.0623	0.022
16316	12	3	24	-0.269	-0.49	-0.0104	-0.0925	0.329	0.0533	-0.518	-0.0363	0.0616	0.00782
16317	12	3	25	-0.223	-0.451	0.0789	0.0217	0.403	0.223	-0.501	0.018	0.0968	0.21
16318	12	3	26	-0.315	-0.442	-0.0616	-0.0958	0.121	0.0892	-0.526	-0.0689	-0.0252	-0.0655
16319	12	3	27	-0.469	-0.744	-0.0685	-0.206	0.194	-0.0598	-0.551	-0.0967	-0.127	-0.0429
16320	12	3	28	-0.171	-0.36	0.0275	-0.172	0.334	0.0145	-0.322	0.103	0.0194	0.0644
16321	12	3	29	-0.223	-0.593	0.00619	-0.137	0.305	0.171	-0.401	-0.192	0.0689	0.0675
16322	12	3	30	-0.306	-0.0985	0.0229	0.0551	0.278	-0.311	-0.381	-0.178	0.0495	0.00745
16323	12	3	31	-0.238	-0.452	0.00357	-0.11	0.172	-0.00305	-0.386	-0.00102	0.00114	0.00742
16324	12	3	32	-0.203	-0.396	-0.0149	-0.00432	0.236	0.125	-0.379	0.00195	-0.0326	-0.0186
16325	12	3	33	-0.203	-0.618	0.013	-0.0852	0.365	0.412	-0.471	0.00604	0.103	0.0257
16326	12	3	34	-0.233	-0.429	0.0212	0.00593	0.266	0.129	-0.412	0.0112	0.111	0.025
16327	12	3	35	-0.526	-0.638	-0.0957	-0.187	0.272	-0.0332	-0.527	-0.0991	-0.151	-0.1
16328	12	3	36	-0.243	-0.564	-0.009	-0.0423	0.26	0.0963	-0.489	-0.031	0.0167	0.0044
16329	12	3	37	-0.193	-0.334	0.0248	-0.0952	0.269	0.0909	-0.421	0.00122	0.0268	0.0392
16330	12	3	38	-0.193	-0.55	-0.0407	-0.138	0.0404	-0.0849	-0.419	-0.093	-0.0495	-0.00848
16331	12	3	39	-0.294	-0.514	-0.0906	-0.179	0.28	-0.28	-0.557	-0.114	-0.0912	-0.089
16332	12	3	40	-0.0527	-0.304	0.0575	0.00823	0.157	0.157	-0.241	0.137	0.0422	0.0576
16333	12	3	41	-0.437	-0.693	-0.0416	-0.0964	0.231	0.192	-0.509	-0.0559	0.0427	-0.0578
16334	12	3	42	-0.234	-0.433	0.0196	-0.0721	0.275	0.14	-0.4	0.00906	0.0817	0.0172
16335	12	3	44	-0.322	-0.685	0.0381	-0.123	0.511	-0.285	-0.532	0.0816	-0.114	0.111
16336	12	3	45	-0.0582	-0.389	0.0813	-0.00882	0.36	0.401	-0.382	0.0284	0.125	0.0814
16337	12	3	46	-0.29	-0.578	-0.106	0.0184	0.172	0.158	-0.494	-0.0504	-0.257	-0.0796
16338	12	3	47	-0.133	-0.362	-0.0309	-0.103	0.00356	0.0589	-0.396	-0.045	0.000547	-0.0585
16339	12	3	48	-0.156	-0.255	0.005	-0.0547	0.218	0.216	-0.354	0.022	0.0495	-0.0244
16340	12	3	49	-0.206	-0.375	-0.0123	-0.152	0.291	0.305	-0.293	-0.000114	-0.107	-0.00107
16341	12	3	50	-0.441	-0.624	-0.0154	-0.314	0.279	-0.0534	-0.451	0.125	.	-0.000605
16342	12	3	51	-0.261	-0.342	-0.0103	-0.126	0.225	0.147	-0.429	-0.0274	0.00893	0.0056
16343	12	3	53	-0.386	-0.447	0.047	-0.112	0.324	0.193	-0.474	0.0249	0.0882	0.0639
16344	12	3	54	-0.237	-0.407	0.000353	-0.0896	0.253	-0.211	-0.395	-0.0847	-0.00774	-0.00672
16345	12	3	55	-0.337	-0.485	-0.0589	-0.0992	0.185	-0.0985	-0.478	-0.104	-0.0618	-0.0421
16346	12	3	56	-0.206	-0.479	0.031	-0.0452	0.367	-0.0485	-0.412	0.0336	0.0605	0.0256
16347	12	4	1	-0.0979	-0.245	0.0462	-0.121	0.401	0.0483	-0.339	0.0863	0.0738	0.00661
16348	12	4	2	-0.449	-0.0198	-0.0648	-0.0985	0.256	-0.229	-0.541	-0.0942	.	-0.021
16349	12	4	4	-0.176	-0.246	0.0634	-0.0573	0.274	0.24	-0.375	0.0639	0.0542	0.0693
16350	12	4	5	-0.096	-0.273	0.0511	-0.0292	0.103	0.264	-0.481	-0.062	0.0826	0.039
16351	12	4	6	-0.357	-0.422	-0.00591	-0.119	0.265	0.232	-0.435	-0.0127	0.00068	0.00379
16352	12	4	8	-0.452	-0.529	-0.0774	-0.184	0.0583	-0.0557	-0.569	-0.0816	-0.0768	-0.081
16353	12	4	9	-0.33	-0.405	0.086	0.0152	0.462	0.0974	-0.449	0.08	-0.0333	0.107
16354	12	4	10	-0.315	-0.481	-0.0405	-0.0466	0.34	-0.0506	-0.426	-0.0629	-0.109	-0.0242
16355	12	4	12	-0.143	-0.406	0.0154	-0.0924	0.383	0.0821	-0.391	0.0323	0.0228	0.00766
16356	12	4	13	-0.154	-0.379	0.0331	-0.113	0.227	0.102	-0.437	0.0202	0.0411	0.028
16357	12	4	15	-0.108	-0.473	0.109	0.155	0.258	0.0549	-0.282	0.0253	0.641	0.235
16358	12	4	16	-0.174	-0.498	0.038	-0.0756	0.0842	0.0524	-0.317	0.105	0.055	0.0268
16359	12	4	17	-0.339	-0.481	-0.0157	-0.092	0.471	0.186	-0.42	-0.0903	-0.018	0.0286
16360	12	4	18	-0.172	-0.647	0.0601	-0.175	0.566	-0.306	-0.391	0.121	-0.0047	0.0303
16361	12	4	19	-0.239	-0.332	0.00672	-0.119	0.2	0.0103	-0.467	-0.00065	0.0257	0.016
16362	12	4	20	-0.0185	0.572	0.0104	-0.0871	0.199	-0.079	-0.469	-0.000471	-0.0109	0.0242
16363	12	4	21	-0.221	-0.426	0.0466	-0.146	0.32	-0.00478	-0.414	0.0115	0.142	-0.0124
16364	12	4	22	-0.052	-0.355	0.136	0.0405	0.383	0.28	-0.313	0.218	0.118	0.135
16365	12	4	23	-0.144	-0.292	0.0538	-0.0137	0.203	0.474	-0.4	0.0502	0.0968	0.0652
16366	12	4	24	-0.245	-0.517	0.0193	-0.0667	0.375	0.0831	-0.515	-0.00796	0.0802	0.0472
16367	12	4	25	-0.177	-0.394	0.142	0.0902	0.576	0.342	-0.455	0.0791	0.189	0.279
16368	12	4	26	-0.29	-0.434	-0.0443	-0.0694	0.15	0.0458	-0.514	-0.058	-0.00516	-0.0485
16369	12	4	27	-0.476	-0.732	-0.0638	-0.209	0.212	-0.0492	-0.552	-0.0955	-0.115	-0.0352
16370	12	4	28	-0.18	-0.341	0.0494	-0.163	0.409	0.0238	-0.316	0.132	0.04	0.0966
16371	12	4	29	-0.216	-0.623	0.0288	-0.131	0.37	0.143	-0.414	-0.179	0.0837	0.086
16372	12	4	30	-0.284	0.0212	0.0407	0.0669	0.324	-0.274	-0.388	-0.135	0.0863	0.0176
16373	12	4	31	-0.24	-0.419	0.00643	-0.111	0.194	0.0652	-0.383	0.000516	0.00656	0.00989
16374	12	4	32	-0.183	-0.366	0.0147	0.0364	0.294	0.148	-0.394	0.0243	-0.000824	0.0123
16375	12	4	33	-0.178	-0.596	0.0484	-0.092	0.381	0.35	-0.409	0.0364	0.17	0.0668
16376	12	4	34	-0.222	-0.432	0.0577	0.0316	0.286	0.141	-0.376	0.0516	0.149	0.0559
16377	12	4	35	-0.45	-0.627	-0.0563	-0.158	0.366	-0.0514	-0.499	-0.0943	-0.0949	-0.0679
16378	12	4	36	-0.231	-0.536	0.0297	-0.00287	0.293	0.126	-0.466	0.00916	0.056	0.0431
16379	12	4	37	-0.158	-0.298	0.0762	-0.0469	0.339	0.0859	-0.378	0.0536	0.0823	0.0899
16380	12	4	38	-0.207	-0.532	-0.0488	-0.165	0.0171	-0.0558	-0.421	-0.0996	-0.0462	-0.0181
16381	12	4	39	-0.25	-0.469	-0.0442	-0.144	0.368	-0.235	-0.514	-0.0756	-0.0488	-0.0333
16382	12	4	40	-0.0186	-0.263	0.0883	0.0244	0.205	0.21	-0.236	0.182	0.0785	0.0823
16383	12	4	41	-0.4	-0.72	-0.016	-0.0741	0.28	0.154	-0.468	-0.0154	0.0814	-0.0336
16384	12	4	42	-0.2	-0.401	0.0675	-0.0196	0.359	0.138	-0.37	0.0533	0.158	0.0675
16385	12	4	44	-0.259	-0.623	0.1	-0.129	0.655	-0.214	-0.467	0.14	-0.0748	0.201
16386	12	4	45	-0.0346	-0.374	0.109	0.00796	0.427	0.391	-0.385	0.0591	0.144	0.112
16387	12	4	46	-0.236	-0.46	-0.0849	0.0162	0.208	0.0834	-0.436	-0.0395	-0.202	-0.0614
16388	12	4	47	-0.129	-0.357	-0.0284	-0.111	0.00742	0.0652	-0.381	-0.0187	0.00147	-0.0564
16389	12	4	48	-0.13	-0.221	0.0414	-0.0168	0.27	0.19	-0.334	0.0712	0.0779	0.00652
16390	12	4	49	-0.183	-0.326	0.00348	-0.142	0.32	0.149	-0.259	0.0306	-0.0875	0.00417
16391	12	4	50	-0.388	-0.617	-0.00068	-0.298	0.285	-0.0565	-0.451	0.171	.	0.00892
16392	12	4	51	-0.223	-0.272	0.0244	-0.0945	0.277	0.129	-0.415	0.018	0.0333	0.0317
16393	12	4	53	-0.36	-0.41	0.0887	-0.0709	0.373	0.208	-0.419	0.0685	0.221	0.0984
16394	12	4	54	-0.204	-0.379	0.00654	-0.103	0.301	-0.261	-0.374	0.00332	0.00409	-0.012
16395	12	4	55	-0.279	-0.432	-0.0266	-0.0749	0.24	-0.0433	-0.54	-0.0833	-0.0378	-0.00476
16396	12	4	56	-0.157	-0.213	0.065	-0.0329	0.423	-0.0851	-0.388	0.107	0.145	0.0524
16397	12	5	1	-0.133	-0.34	-0.0271	-0.202	0.0276	-0.0513	-0.368	-0.0313	0.0187	-0.069
16398	12	5	2	-0.472	-0.0737	-0.15	-0.264	0.0524	-0.371	-0.59	-0.173	.	-0.0972
16399	12	5	4	-0.233	-0.383	-0.0585	-0.221	0.079	0.0854	-0.427	-0.0517	-0.0683	-0.0592
16400	12	5	5	-0.0789	-0.315	0.0374	-0.0915	0.0858	0.267	-0.473	-0.0246	0.0454	0.0327
16401	12	5	6	-0.357	-0.537	-0.0914	-0.276	0.211	0.0865	-0.487	-0.0914	-0.0981	-0.0937
16402	12	5	8	-0.433	-0.521	-0.0891	-0.241	0.0959	-0.0206	-0.57	-0.0948	-0.0916	-0.0925
16403	12	5	9	-0.422	-0.501	-0.027	-0.187	0.292	0.00333	-0.526	-0.0212	-0.171	-0.0354
16404	12	5	10	-0.399	-0.485	-0.164	-0.157	0.0921	-0.17	-0.432	-0.186	-0.222	-0.154
16405	12	5	12	-0.148	-0.471	-0.0456	-0.197	0.0338	-0.00401	-0.408	-0.0672	-0.0243	-0.0512
16406	12	5	13	-0.186	-0.439	-0.0447	-0.219	0.0698	0.00599	-0.451	-0.0494	-0.0162	-0.066
16407	12	5	15	-0.128	-0.51	0.0345	-0.133	0.197	0.000295	-0.288	-0.0321	0.411	0.136
16408	12	5	16	-0.184	-0.524	0.0205	-0.146	0.101	0.0926	-0.307	0.19	0.00938	0.0151
16409	12	5	17	-0.395	-0.546	-0.106	-0.242	0.117	-0.0823	-0.46	-0.176	-0.0838	-0.0794
16410	12	5	18	-0.298	-0.614	-0.0423	-0.305	0.0402	-0.393	-0.451	0.0089	-0.0673	-0.0887
16411	12	5	19	-0.392	-0.647	-0.13	-0.252	-0.085	-0.0868	-0.521	-0.155	-0.0875	-0.129
16412	12	5	20	-0.222	0.096	-0.0773	-0.194	0.0343	-0.197	-0.493	-0.11	-0.125	-0.0591
16413	12	5	21	-0.278	-0.456	-0.0519	-0.23	0.044	-0.0514	-0.446	-0.0497	-0.062	-0.0457
16414	12	5	22	-0.103	-0.385	0.0504	-0.0472	0.108	0.184	-0.297	0.00358	0.0796	0.0449
16415	12	5	23	-0.34	-0.481	-0.0837	-0.176	-0.128	0.245	-0.425	-0.0964	-0.0372	-0.107
16416	12	5	24	-0.317	-0.589	-0.0952	-0.235	0.166	-0.107	-0.547	-0.127	0.0133	-0.0736
16417	12	5	25	-0.297	-0.557	-0.00631	-0.077	0.152	0.0753	-0.495	-0.0659	-0.0417	0.128
16418	12	5	26	-0.337	-0.554	-0.102	-0.181	0.0412	-0.0563	-0.541	-0.116	-0.0638	-0.115
16419	12	5	27	-0.541	-0.714	-0.134	-0.314	-0.00492	-0.0923	-0.581	-0.142	-0.206	-0.131
16420	12	5	28	-0.173	-0.421	-0.00287	-0.223	0.054	-0.0682	-0.3	0.0309	-0.0154	-0.00819
16421	12	5	29	-0.32	-0.714	-0.0779	-0.218	0.0734	-0.021	-0.449	-0.23	-0.0452	-0.0373
16422	12	5	30	-0.41	-0.369	-0.0744	-0.0877	0.0734	-0.335	-0.384	-0.301	-0.0127	-0.106
16423	12	5	31	-0.263	-0.438	-0.0304	-0.198	0.0496	0.0649	-0.38	-0.0489	0.00681	-0.0299
16424	12	5	32	-0.21	-0.481	-0.0925	-0.118	0.153	0.0586	-0.439	-0.0872	-0.102	-0.0969
16425	12	5	33	-0.36	-0.663	-0.105	-0.285	0.0132	0.233	-0.443	-0.126	0.0771	-0.0925
16426	12	5	34	-0.289	-0.42	-0.0497	-0.153	0.164	-0.0493	-0.421	-0.0695	0.0319	-0.0312
16427	12	5	35	-0.536	-0.717	-0.133	-0.235	-0.0198	-0.198	-0.551	-0.126	-0.177	-0.144
16428	12	5	36	-0.313	-0.604	-0.0761	-0.165	0.127	-0.0225	-0.499	-0.1	-0.0385	-0.0662
16429	12	5	37	-0.227	-0.51	-0.0582	-0.206	0.0952	-0.0603	-0.453	-0.0677	-0.0677	-0.0547
16430	12	5	38	-0.201	-0.587	-0.0588	-0.24	0.048	-0.0844	-0.427	-0.11	-0.05	-0.0296
16431	12	5	39	-0.377	-0.658	-0.181	-0.322	0.0301	-0.364	-0.586	-0.221	-0.149	-0.198
16432	12	5	40	-0.0434	-0.32	0.026	-0.0729	0.0489	0.166	-0.23	0.0935	0.0186	0.0252
16433	12	5	41	-0.449	-0.761	-0.117	-0.201	0.142	-0.0971	-0.539	-0.11	-0.029	-0.14
16434	12	5	42	-0.288	-0.421	-0.0459	-0.177	0.101	0.00341	-0.439	-0.103	0.0593	-0.0455
16435	12	5	44	-0.414	-0.75	-0.0687	-0.342	-0.0816	-0.174	-0.478	-0.0437	-0.186	0.0138
16436	12	5	45	-0.0812	-0.44	0.0211	-0.11	0.126	0.172	-0.409	-0.0344	0.0609	0.0176
16437	12	5	46	-0.386	-0.585	-0.211	-0.186	-0.0434	-0.0848	-0.477	-0.172	-0.279	-0.202
16438	12	5	47	-0.127	-0.369	-0.0456	-0.178	0.00532	0.0599	-0.383	-0.0748	-0.0101	-0.0748
16439	12	5	48	-0.165	-0.293	-0.0408	-0.167	0.079	0.0565	-0.358	-0.0319	0.0246	-0.0754
16440	12	5	49	-0.261	-0.378	-0.0663	-0.232	0.196	0.00913	-0.322	-0.0739	-0.132	-0.057
16441	12	5	50	-0.337	-0.618	-0.0155	-0.365	0.289	-0.0114	-0.459	0.153	.	-0.00321
16442	12	5	51	-0.281	-0.444	-0.0692	-0.225	0.0864	0.0125	-0.459	-0.107	-0.0181	-0.0462
16443	12	5	53	-0.377	-0.496	-0.0162	-0.213	0.243	0.0788	-0.468	-0.0426	0.0563	-0.00558
16444	12	5	54	-0.238	-0.498	-0.0403	-0.161	0.068	-0.243	-0.394	-0.129	-0.0386	-0.0534
16445	12	5	55	-0.408	-0.481	-0.122	-0.231	0.0313	-0.131	-0.569	-0.161	-0.0913	-0.114
16446	12	5	56	-0.272	-0.18	-0.0912	-0.282	-0.0104	-0.176	-0.444	-0.0539	-0.0146	-0.112
16447	12	6	1	-0.175	-0.333	0.0224	-0.0222	0.121	-0.138	-0.365	0.0157	0.0691	-0.021
16448	12	6	2	-0.489	-0.349	-0.101	-0.0722	0.0668	-0.304	-0.51	-0.119	.	-0.0539
16449	12	6	4	-0.258	-0.331	-0.00443	-0.074	0.109	0.0256	-0.439	0.00542	-0.0303	-0.00198
16450	12	6	5	-0.124	-0.244	0.0734	0.0813	0.123	0.111	-0.47	0.0326	0.0756	0.0737
16451	12	6	6	-0.394	-0.541	-0.0481	-0.133	0.194	0.0134	-0.479	-0.0525	-0.0503	-0.0423
16452	12	6	8	-0.441	-0.51	-0.0631	-0.101	0.121	-0.113	-0.571	-0.0681	-0.0676	-0.0657
16453	12	6	9	-0.44	-0.507	0.0239	-0.0414	0.347	-0.0167	-0.504	0.0268	-0.0988	0.0247
16454	12	6	10	-0.372	-0.784	-0.121	-0.0165	0.0846	-0.235	-0.423	-0.145	-0.208	-0.106
16455	12	6	11	-0.58	-0.561	-0.2	-0.138	0.0658	-0.106	-0.681	-0.2	-0.212	-0.317
16456	12	6	12	-0.183	-0.437	-0.00503	-0.00739	0.085	-0.0511	-0.417	-0.0343	0.0119	-0.00644
16457	12	6	13	-0.211	-0.442	0.00219	-0.0453	0.0936	-0.0467	-0.448	-0.00784	0.0211	-0.011
16458	12	6	15	-0.143	-0.421	0.0914	0.143	0.159	-0.0444	-0.32	0.0201	0.414	0.201
16459	12	6	16	-0.215	-0.423	0.0486	-0.00588	0.112	0.021	-0.311	-0.018	0.0403	0.0443
16460	12	6	17	-0.401	-0.482	-0.0551	-0.0729	0.134	-0.158	-0.454	-0.129	-0.0428	-0.0212
16461	12	6	18	-0.319	-0.659	0.0046	-0.139	0.11	-0.366	-0.436	0.0438	-0.0261	-0.0342
16462	12	6	19	-0.397	-0.513	-0.0816	-0.11	-0.0544	-0.0947	-0.529	-0.115	-0.0388	-0.0759
16463	12	6	20	-0.238	-0.499	-0.039	-0.0408	0.0533	-0.202	-0.496	-0.0385	-0.107	-0.0167
16464	12	6	21	-0.284	-0.412	0.00534	-0.047	0.111	-0.115	-0.449	0.0427	0.00968	0.000161
16465	12	6	22	-0.122	-0.414	0.0826	0.124	0.12	0.143	-0.335	0.041	0.103	0.0803
16466	12	6	23	-0.335	-0.464	-0.0301	-0.0377	-0.0172	0.157	-0.433	-0.0342	-0.00181	-0.0422
16467	12	6	24	-0.342	-0.578	-0.0376	-0.0535	0.166	-0.105	-0.517	-0.0684	0.0583	-0.014
16468	12	6	25	-0.327	-0.449	0.0449	0.0532	0.313	0.158	-0.477	-0.0253	0.0269	0.214
16469	12	6	26	-0.367	-0.514	-0.0666	-0.0288	0.0409	-0.167	-0.545	-0.0818	-0.0296	-0.0766
16470	12	6	27	-0.531	-0.643	-0.0626	-0.134	0.0626	-0.111	-0.571	-0.0723	-0.131	-0.0572
16471	12	6	28	-0.191	-0.446	0.0259	-0.0157	0.117	-0.0841	-0.275	0.111	0.00333	0.0447
16472	12	6	29	-0.336	-0.65	-0.0465	-0.0804	0.105	-0.0565	-0.428	-0.23	0.00555	0.00657
16473	12	6	30	-0.367	-0.368	-0.019	0.0419	0.104	-0.167	-0.392	-0.219	0.0271	-0.0412
16474	12	6	31	-0.296	-0.379	-0.000643	-0.0331	0.0838	0.0388	-0.41	-0.0203	0.0136	0.00428
16475	12	6	32	-0.239	-0.415	-0.0421	0.0379	0.165	0.0571	-0.415	-0.0493	-0.0348	-0.0418
16476	12	6	33	-0.372	-0.518	-0.0487	-0.0949	0.0684	0.199	-0.411	-0.0746	0.162	-0.0297
16477	12	6	34	-0.322	-0.327	0.00159	-0.00012	0.166	-0.0591	-0.421	-0.0144	0.0866	0.0135
16478	12	6	35	-0.523	-0.612	-0.0708	-0.0822	0.0675	-0.273	-0.56	-0.0808	-0.102	-0.0875
16479	12	6	36	-0.334	-0.527	-0.0303	-0.0233	0.143	-0.0622	-0.496	-0.0641	0.0209	-0.00909
16480	12	6	37	-0.259	-0.478	-0.00627	-0.0614	0.106	-0.0798	-0.438	-0.0117	-0.00906	-0.00466
16481	12	6	38	-0.238	-0.574	-0.00378	-0.057	0.12	-0.139	-0.432	-0.0551	0.0242	0.0232
16482	12	6	39	-0.398	-0.631	-0.132	-0.132	0.0489	-0.337	-0.571	-0.178	-0.104	-0.146
16483	12	6	40	-0.068	-0.35	0.0628	0.0786	0.0888	0.0945	-0.257	0.124	0.069	0.0567
16484	12	6	41	-0.476	-0.554	-0.0632	-0.0653	0.171	-0.142	-0.522	-0.0687	0.0309	-0.0812
16485	12	6	42	-0.294	-0.369	0.00985	-0.00723	0.121	-0.0146	-0.419	-0.0526	0.128	0.0171
16486	12	6	44	-0.37	-0.672	-0.00573	-0.173	0.125	0.0372	-0.495	-0.0119	-0.0807	0.0629
16487	12	6	45	-0.112	-0.423	0.0717	0.0875	0.155	0.114	-0.399	0.00921	0.122	0.0673
16488	12	6	46	-0.407	-0.492	-0.144	-0.0235	-0.0187	-0.143	-0.501	-0.0599	-0.244	-0.138
16489	12	6	47	-0.148	-0.328	0.00256	0.0279	0.0488	-0.00501	-0.392	-0.0302	0.0426	-0.0296
16490	12	6	48	-0.187	-0.318	0.00166	-0.0141	0.0902	-0.00902	-0.353	0.0133	0.0617	-0.0309
16491	12	6	49	-0.264	-0.288	-0.00994	-0.102	0.209	-0.0846	-0.355	-0.00448	-0.0839	-0.00658
